Album,Artist,Artwork Count,Bit Rate,Date Added,Date Modified,File Folder Count,Genre,Has Video,Kind,Library Folder Count,Location,Movie,Name,Persistent ID,Play Count,Play Date,Play Date UTC,Podcast,Purchased,Release Date,Sample Rate,Size,Total Time,Track ID,Track Number,Track Type,Unplayed,Year
Learn German | GermanPod101.com,GermanPod101.com,1,192,2017-11-02T20:59:03Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://traffic.libsyn.com/innovative/wotd_shorturl_German.mp4,,"How to Learn New German Words with these Free, Daily Lessons",65139C32B0A04FB0,1,3545408361,2016-05-06T17:39:21Z,,,2017-11-02T09:30:00Z,44100,7202846,75000,3368,2,URL,,2013
Learn Polish | PolishPod101.com,PolishPod101.com,1,192,2018-01-26T18:47:50Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,http://traffic.libsyn.com/PolishPod101/Polish_101_app.mp4,,Learn Polish with our FREE Innovative Language 101 App!,FB38F0211B678DCD,1,3545408361,2016-05-06T17:39:21Z,,,2018-01-17T09:30:00Z,44100,14770945,99000,3558,2,URL,,2013
Learn German | GermanPod101.com,GermanPod101.com,1,192,2018-01-26T18:47:51Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,http://traffic.libsyn.com/GermanPod101/German_101_app.mp4,,Learn German with our FREE Innovative Language 101 App!,3A3EEC90E2DBA9A7,1,3545408361,2016-05-06T17:39:21Z,,,2018-01-17T09:30:00Z,44100,14781655,99000,3560,2,URL,,2013
Learn Polish | PolishPod101.com,PolishPod101.com,1,192,2018-05-29T16:29:01Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/polishpod101/N_L206_052718_ppod101.mp3,,News #206 - What’s Your #1 Reason for Learning Polish? Top 10 Reasons from Learners Inside,3E920FB41635CE89,1,3545408361,2016-05-06T17:39:21Z,,,2018-05-27T09:30:00Z,44100,13280067,413000,3706,2,URL,,2013
Learn Polish | PolishPod101.com,PolishPod101.com,1,192,2018-05-29T16:29:01Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/polishpod101/MKPSWP_S1L24_052818_ppod101.mp3,,Must-Know Polish Slang Words & Phrases #24 - Slang Used in School II,9B962600D9EBFEA8,1,3545408361,2016-05-06T17:39:21Z,,,2018-05-28T09:30:00Z,44100,9614565,299000,3708,2,URL,,2013
Learn German | GermanPod101.com,GermanPod101.com,1,192,2018-05-29T16:29:02Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/germanpod101/VN_L14_052618_gpod101_video.m4v,,Video News #14 - Free German Gifts of the Month - June 2018,DFB2721F4DA0B6F3,1,3545408361,2016-05-06T17:39:21Z,,,2018-05-26T09:30:00Z,44100,13941510,97000,3710,2,URL,,2013
Learn German | GermanPod101.com,GermanPod101.com,1,192,2018-05-29T16:29:02Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/germanpod101/N_L241_052718_gpod101.mp3,,News #241 - What’s Your #1 Reason for Learning German? Top 10 Reasons from Learners Inside,B4B8DB788A9188F7,1,3545408361,2016-05-06T17:39:21Z,,,2018-05-27T09:30:00Z,44100,13279043,413000,3712,2,URL,,2013
Learn German | GermanPod101.com,GermanPod101.com,1,192,2018-05-29T16:29:02Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/germanpod101/MKGSWP_S1L24_052818_gpod101.mp3,,Must-Know German Slang Words & Phrases #24 - Expressions to Describe Someone who Takes Advantage of Others,445035754DDEB564,1,3545408361,2016-05-06T17:39:21Z,,,2018-05-28T09:30:00Z,44100,11053828,344000,3714,2,URL,,2013
Learn Polish | PolishPod101.com,PolishPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/polishpod101/LPITM_L6_091412_ppod101_video.m4v,,Learn Polish in Three Minutes #6 - Numbers 1-10,228BBE29F74B79DD,1,3545408361,2016-05-06T17:39:21Z,,,2018-05-31T09:30:00Z,44100,29169600,216000,3720,2,URL,,2013
Learn Polish | PolishPod101.com,PolishPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://d1pra95f92lrn3.cloudfront.net/audio_lesson/audiolesson_c98b6d65031c4548f5979a609e73bbc3.mp3,,Polish Vocab Builder #140 - World Cup,6F8D1864EE095AE5,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-03T09:30:00Z,44100,1,216000,3722,2,URL,,2013
Learn Polish | PolishPod101.com,PolishPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/polishpod101/N_L207_060318_ppod101.mp3,,News #207 - The 5 Minute Rule to Polish Learning Success,CC5BB610E3A9E753,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-03T09:30:00Z,44100,11904145,370000,3724,2,URL,,2013
Learn Polish | PolishPod101.com,PolishPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/polishpod101/ERIPFIL_L1_060418_ppod101.mp3,,Extensive Reading in Polish for Intermediate Learners #1 - Earth’s Water,90496BD8086058B5,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-04T09:30:00Z,44100,14606669,455000,3726,2,URL,,2013
Learn Polish | PolishPod101.com,PolishPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_bc1b1a6ae6ed563187f9dd1ff340526b.mp3,,Polish Vocab Builder #47 - Wallet,5A72352F29D5C982,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-07T09:30:00Z,44100,887785,85000,3728,2,URL,,2013
Learn Polish | PolishPod101.com,PolishPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/polishpod101/ABPFED_S1L12_032718_ppod101_video.m4v,,Absolute Beginner Polish for Every Day #12 - 10 Reasons to Learn a Language,AE214344E0616A86,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-07T09:30:12Z,44100,84142644,553000,3730,2,URL,,2013
Learn Polish | PolishPod101.com,PolishPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/polishpod101/ABPFED_S1L16_043018_ppod101_video.m4v,,Absolute Beginner Polish for Every Day #16 - 10 Responses to “How are you?”,01C06AF9DEFA85DE,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-07T09:30:16Z,44100,62635102,393000,3732,2,URL,,2013
Learn Polish | PolishPod101.com,PolishPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/polishpod101/MKPSWP_S1L25_061118_ppod101.mp3,,Must-Know Polish Slang Words & Phrases #25 - Expressions Using ani Meaning “Not Even”,C24E69B77B7FCBB0,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-11T09:30:00Z,44100,11551387,359000,3734,2,URL,,2013
Learn Polish | PolishPod101.com,PolishPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/polishpod101/ABPFED_S1L17_052118_ppod101_video.m4v,,Absolute Beginner Polish for Every Day #17 - 20 Travel Phrases You Should Know,E6CFB60891D45045,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-14T09:30:00Z,44100,166339831,1045000,3736,2,URL,,2013
Learn Polish | PolishPod101.com,PolishPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://d1pra95f92lrn3.cloudfront.net/audio_lesson/audiolesson_adda22073335453e10e9a4f41588eb01.mp3,,Polish Vocab Builder #123 - Shopping,4021E8604B4F8822,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-14T09:30:00Z,44100,3048062,291000,3738,2,URL,,2013
Learn Polish | PolishPod101.com,PolishPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://d1pra95f92lrn3.cloudfront.net/audio_lesson/audiolesson_3ccddd6b22ecbc7e8935ed13e7727206.mp3,,Polish Vocab Builder #141 - Marine Animals,481A5CE9995D8B3F,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-17T09:30:00Z,44100,1,131000,3740,2,URL,,2013
Learn Polish | PolishPod101.com,PolishPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/polishpod101/N_L208_061718_ppod101.mp3,,"News #208 - How to Perfect Your Polish Speaking, Reading, Writing & Listening With 1 Tool",B0C0D68E440C18EB,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-17T09:30:00Z,44100,8365044,431000,3742,2,URL,,2013
Learn Polish | PolishPod101.com,PolishPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/polishpod101/ERIPFIL_L2_061818_ppod101.mp3,,Extensive Reading in Polish for Intermediate Learners #2 - What Animals Eat,68F16DE03BA8DCFD,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-18T09:30:00Z,44100,17341794,540000,3744,2,URL,,2013
Learn German | GermanPod101.com,GermanPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/germanpod101/I_S3L25_062210_gpod101.mp3,,Intermediate Lesson S3 #25 - Is This Seat Free?,A6D89DF4EC2580E7,1,3545408361,2016-05-06T17:39:21Z,,,2018-05-31T09:30:00Z,44100,21003843,1332000,3746,2,URL,,2013
Learn German | GermanPod101.com,GermanPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://d1pra95f92lrn3.cloudfront.net/audio_lesson/audiolesson_d0fe0f4c741d9313b4150888de018660.mp3,,German Vocab Builder #140 - World Cup,EF1F3542F26878EE,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-03T09:30:00Z,44100,1736254,184000,3748,2,URL,,2013
Learn German | GermanPod101.com,GermanPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/germanpod101/N_L242_060318_gpod101.mp3,,News #242 - The 5 Minute Rule to German Learning Success,4C3A9056E8269F09,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-03T09:30:00Z,44100,11903121,370000,3750,2,URL,,2013
Learn German | GermanPod101.com,GermanPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/germanpod101/ERIGFIL_L1_060418_gpod101.mp3,,Extensive Reading in German for Intermediate Learners #1 - Earth’s Water,928BAC2D6F77BCE6,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-04T09:30:00Z,44100,14503663,452000,3752,2,URL,,2013
Learn German | GermanPod101.com,GermanPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/germanpod101/ABQABA_L3_052518_gpod101_video.m4v,,Absolute Beginner Questions Answered by Anja #3 - What Is Schon and How Do I Use It?,492610DBA7A3C5B4,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-07T09:30:00Z,44100,21828369,195000,3754,2,URL,,2013
Learn German | GermanPod101.com,GermanPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_ab05adbf200e5c8b7c6deed9ba13a3c5.mp3,,German Vocab Builder #76 - Tableware,21CFB2083EC270F6,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-07T09:30:00Z,44100,1676152,153000,3756,2,URL,,2013
Learn German | GermanPod101.com,GermanPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/germanpod101/ABGFED_S1L30_031318_gpod101_video.m4v,,Absolute Beginner German for Every Day #30 - Top 10 Phrases Your Parents Always Say,C645A58D3DF63A51,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-07T09:30:03Z,44100,53142702,335000,3758,2,URL,,2013
Learn German | GermanPod101.com,GermanPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/germanpod101/MKGSWP_S1L25_061118_gpod101.mp3,,Must-Know German Slang Words & Phrases #25 - Expression to Describe Feeling Offended,EBAC447056B84D4E,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-11T09:30:00Z,44100,10544754,328000,3760,2,URL,,2013
Learn German | GermanPod101.com,GermanPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/germanpod101/CFG_S1L6_081015_gpod101.mp3,,Culture File: Germany #6 - Opening Hours in Germany,3F0130959825DA09,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-14T09:30:00Z,44100,5576891,173000,3762,2,URL,,2013
Learn German | GermanPod101.com,GermanPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/germanpod101/N_L243_061718_gpod101.mp3,,"News #243 - How to Perfect Your German Speaking, Reading, Writing & Listening With 1 Tool",6F0044F757AD8C8C,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-17T09:30:00Z,44100,8364020,431000,3764,2,URL,,2013
Learn German | GermanPod101.com,GermanPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://d1pra95f92lrn3.cloudfront.net/audio_lesson/audiolesson_f36d81396b72a1c8f4a8c0bd52775795.mp3,,German Vocab Builder #141 - Marine Animals,E73EA9E4B3B1BD7E,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-17T09:30:00Z,44100,1426275,137000,3766,2,URL,,2013
Learn German | GermanPod101.com,GermanPod101.com,1,192,2018-06-19T09:42:30Z,2017-08-05T19:59:28Z,4,Podcast,,MPEG audio file,1,https://media.libsyn.com/media/germanpod101/ERIGFIL_L2_061818_gpod101.mp3,,Extensive Reading in German for Intermediate Learners #2 - What Animals Eat,66F6A76DCBEB32B8,1,3545408361,2016-05-06T17:39:21Z,,,2018-06-18T09:30:00Z,44100,16928662,527000,3768,2,URL,,2013
